order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
6251,385,prior,4,4,15,30.0
6251,385,prior,4,4,15,30.0
6251,385,prior,4,4,15,30.0
6251,385,prior,4,4,15,30.0
6251,385,prior,4,4,15,30.0
6251,385,prior,4,4,15,30.0
6251,385,prior,4,4,15,30.0
6251,385,prior,4,4,15,30.0
6251,385,prior,4,4,15,30.0
6252,385,train,5,0,11,30.0
6252,385,train,5,0,11,30.0
6252,385,train,5,0,11,30.0
6252,385,train,5,0,11,30.0
6252,385,train,5,0,11,30.0
6252,385,train,5,0,11,30.0
6252,385,train,5,0,11,30.0
6253,386,prior,1,4,9,
6253,386,prior,1,4,9,
6254,386,prior,2,4,9,7.0
6254,386,prior,2,4,9,7.0
6254,386,prior,2,4,9,7.0
6255,386,prior,3,6,11,30.0
6255,386,prior,3,6,11,30.0
6255,386,prior,3,6,11,30.0
6255,386,prior,3,6,11,30.0
6255,386,prior,3,6,11,30.0
6255,386,prior,3,6,11,30.0
6255,386,prior,3,6,11,30.0
6255,386,prior,3,6,11,30.0
6255,386,prior,3,6,11,30.0
6255,386,prior,3,6,11,30.0
6255,386,prior,3,6,11,30.0
6255,386,prior,3,6,11,30.0
6255,386,prior,3,6,11,30.0
6256,386,prior,4,0,15,30.0
6256,386,prior,4,0,15,30.0
6256,386,prior,4,0,15,30.0
6256,386,prior,4,0,15,30.0
6257,386,test,5,1,15,15.0
6257,386,test,5,1,15,15.0
6257,386,test,5,1,15,15.0
6257,386,test,5,1,15,15.0
6257,386,test,5,1,15,15.0
6257,386,test,5,1,15,15.0
6257,386,test,5,1,15,15.0
6257,386,test,5,1,15,15.0
6257,386,test,5,1,15,15.0
6257,386,test,5,1,15,15.0
6257,386,test,5,1,15,15.0
6257,386,test,5,1,15,15.0
6257,386,test,5,1,15,15.0
6257,386,test,5,1,15,15.0
6257,386,test,5,1,15,15.0
6257,386,test,5,1,15,15.0
6257,386,test,5,1,15,15.0
6257,386,test,5,1,15,15.0
6257,386,test,5,1,15,15.0
6257,386,test,5,1,15,15.0
6258,387,prior,1,3,13,
6258,387,prior,1,3,13,
6258,387,prior,1,3,13,
6258,387,prior,1,3,13,
6258,387,prior,1,3,13,
6258,387,prior,1,3,13,
6258,387,prior,1,3,13,
6258,387,prior,1,3,13,
6258,387,prior,1,3,13,
6258,387,prior,1,3,13,
6258,387,prior,1,3,13,
6258,387,prior,1,3,13,
6258,387,prior,1,3,13,
6258,387,prior,1,3,13,
6258,387,prior,1,3,13,
6258,387,prior,1,3,13,
6258,387,prior,1,3,13,
6258,387,prior,1,3,13,
6258,387,prior,1,3,13,
6258,387,prior,1,3,13,
6258,387,prior,1,3,13,
6258,387,prior,1,3,13,
6258,387,prior,1,3,13,
6258,387,prior,1,3,13,
6258,387,prior,1,3,13,
6258,387,prior,1,3,13,
6258,387,prior,1,3,13,
6258,387,prior,1,3,13,
6258,387,prior,1,3,13,
6258,387,prior,1,3,13,
6258,387,prior,1,3,13,
6258,387,prior,1,3,13,
6258,387,prior,1,3,13,
6259,387,prior,2,4,10,22.0
6260,387,prior,3,2,12,5.0
6260,387,prior,3,2,12,5.0
6260,387,prior,3,2,12,5.0
6260,387,prior,3,2,12,5.0
6260,387,prior,3,2,12,5.0
6261,387,prior,4,5,16,3.0
6261,387,prior,4,5,16,3.0
6261,387,prior,4,5,16,3.0
6261,387,prior,4,5,16,3.0
6261,387,prior,4,5,16,3.0
6261,387,prior,4,5,16,3.0
6261,387,prior,4,5,16,3.0
6261,387,prior,4,5,16,3.0
6261,387,prior,4,5,16,3.0
6262,387,prior,5,2,15,4.0
6262,387,prior,5,2,15,4.0
6262,387,prior,5,2,15,4.0
6262,387,prior,5,2,15,4.0
6262,387,prior,5,2,15,4.0
6262,387,prior,5,2,15,4.0
6262,387,prior,5,2,15,4.0
6263,387,prior,6,5,11,10.0
6263,387,prior,6,5,11,10.0
6263,387,prior,6,5,11,10.0
6263,387,prior,6,5,11,10.0
6263,387,prior,6,5,11,10.0
6263,387,prior,6,5,11,10.0
6263,387,prior,6,5,11,10.0
6263,387,prior,6,5,11,10.0
6263,387,prior,6,5,11,10.0
6263,387,prior,6,5,11,10.0
6263,387,prior,6,5,11,10.0
6263,387,prior,6,5,11,10.0
6263,387,prior,6,5,11,10.0
6263,387,prior,6,5,11,10.0
6263,387,prior,6,5,11,10.0
6263,387,prior,6,5,11,10.0
6263,387,prior,6,5,11,10.0
6263,387,prior,6,5,11,10.0
6263,387,prior,6,5,11,10.0
6263,387,prior,6,5,11,10.0
6263,387,prior,6,5,11,10.0
6263,387,prior,6,5,11,10.0
6264,387,prior,7,1,13,10.0
6264,387,prior,7,1,13,10.0
6264,387,prior,7,1,13,10.0
6264,387,prior,7,1,13,10.0
6264,387,prior,7,1,13,10.0
6264,387,prior,7,1,13,10.0
6265,387,prior,8,2,9,8.0
6265,387,prior,8,2,9,8.0
6265,387,prior,8,2,9,8.0
6265,387,prior,8,2,9,8.0
6265,387,prior,8,2,9,8.0
6265,387,prior,8,2,9,8.0
6265,387,prior,8,2,9,8.0
6265,387,prior,8,2,9,8.0
6265,387,prior,8,2,9,8.0
6266,387,train,9,4,10,30.0
6267,388,prior,1,1,1,
6267,388,prior,1,1,1,
6268,388,prior,2,5,0,18.0
6268,388,prior,2,5,0,18.0
6268,388,prior,2,5,0,18.0
6268,388,prior,2,5,0,18.0
6268,388,prior,2,5,0,18.0
6268,388,prior,2,5,0,18.0
6268,388,prior,2,5,0,18.0
6268,388,prior,2,5,0,18.0
6268,388,prior,2,5,0,18.0
6268,388,prior,2,5,0,18.0
6268,388,prior,2,5,0,18.0
6268,388,prior,2,5,0,18.0
6268,388,prior,2,5,0,18.0
6268,388,prior,2,5,0,18.0
6268,388,prior,2,5,0,18.0
6268,388,prior,2,5,0,18.0
6268,388,prior,2,5,0,18.0
6268,388,prior,2,5,0,18.0
6269,388,prior,3,2,1,25.0
6269,388,prior,3,2,1,25.0
6269,388,prior,3,2,1,25.0
6269,388,prior,3,2,1,25.0
6269,388,prior,3,2,1,25.0
6270,388,prior,4,2,9,28.0
6270,388,prior,4,2,9,28.0
6270,388,prior,4,2,9,28.0
6270,388,prior,4,2,9,28.0
6270,388,prior,4,2,9,28.0
6271,388,prior,5,6,17,11.0
6271,388,prior,5,6,17,11.0
6271,388,prior,5,6,17,11.0
6271,388,prior,5,6,17,11.0
6271,388,prior,5,6,17,11.0
6271,388,prior,5,6,17,11.0
6271,388,prior,5,6,17,11.0
6271,388,prior,5,6,17,11.0
6272,388,prior,6,6,3,7.0
6272,388,prior,6,6,3,7.0
6272,388,prior,6,6,3,7.0
6272,388,prior,6,6,3,7.0
6272,388,prior,6,6,3,7.0
6272,388,prior,6,6,3,7.0
6273,388,prior,7,4,19,30.0
6273,388,prior,7,4,19,30.0
6273,388,prior,7,4,19,30.0
6273,388,prior,7,4,19,30.0
6273,388,prior,7,4,19,30.0
6273,388,prior,7,4,19,30.0
6273,388,prior,7,4,19,30.0
6273,388,prior,7,4,19,30.0
6273,388,prior,7,4,19,30.0
6273,388,prior,7,4,19,30.0
6274,388,prior,8,0,12,30.0
6274,388,prior,8,0,12,30.0
6274,388,prior,8,0,12,30.0
6274,388,prior,8,0,12,30.0
6276,388,prior,10,6,18,30.0
6276,388,prior,10,6,18,30.0
6277,388,test,11,3,6,30.0
6277,388,test,11,3,6,30.0
6277,388,test,11,3,6,30.0
6277,388,test,11,3,6,30.0
6277,388,test,11,3,6,30.0
6277,388,test,11,3,6,30.0
6278,389,prior,1,0,16,
6278,389,prior,1,0,16,
6278,389,prior,1,0,16,
6278,389,prior,1,0,16,
6278,389,prior,1,0,16,
6278,389,prior,1,0,16,
6278,389,prior,1,0,16,
6278,389,prior,1,0,16,
6278,389,prior,1,0,16,
6278,389,prior,1,0,16,
6278,389,prior,1,0,16,
6278,389,prior,1,0,16,
6278,389,prior,1,0,16,
6278,389,prior,1,0,16,
6279,389,prior,2,6,17,6.0
6279,389,prior,2,6,17,6.0
6279,389,prior,2,6,17,6.0
6279,389,prior,2,6,17,6.0
6279,389,prior,2,6,17,6.0
6279,389,prior,2,6,17,6.0
6280,389,prior,3,0,7,8.0
6280,389,prior,3,0,7,8.0
6280,389,prior,3,0,7,8.0
6281,389,prior,4,5,13,30.0
6281,389,prior,4,5,13,30.0
6281,389,prior,4,5,13,30.0
6281,389,prior,4,5,13,30.0
6281,389,prior,4,5,13,30.0
6281,389,prior,4,5,13,30.0
6281,389,prior,4,5,13,30.0
6281,389,prior,4,5,13,30.0
6283,389,prior,6,0,17,17.0
6283,389,prior,6,0,17,17.0
6283,389,prior,6,0,17,17.0
6283,389,prior,6,0,17,17.0
6283,389,prior,6,0,17,17.0
6283,389,prior,6,0,17,17.0
6284,389,prior,7,3,9,10.0
6284,389,prior,7,3,9,10.0
6284,389,prior,7,3,9,10.0
6284,389,prior,7,3,9,10.0
6285,389,prior,8,3,11,7.0
6285,389,prior,8,3,11,7.0
6285,389,prior,8,3,11,7.0
6285,389,prior,8,3,11,7.0
6285,389,prior,8,3,11,7.0
6287,389,prior,10,4,19,3.0
6287,389,prior,10,4,19,3.0
6287,389,prior,10,4,19,3.0
6287,389,prior,10,4,19,3.0
6287,389,prior,10,4,19,3.0
6287,389,prior,10,4,19,3.0
6287,389,prior,10,4,19,3.0
6287,389,prior,10,4,19,3.0
6287,389,prior,10,4,19,3.0
6287,389,prior,10,4,19,3.0
6287,389,prior,10,4,19,3.0
6288,389,prior,11,1,16,4.0
6288,389,prior,11,1,16,4.0
6288,389,prior,11,1,16,4.0
6288,389,prior,11,1,16,4.0
6288,389,prior,11,1,16,4.0
6288,389,prior,11,1,16,4.0
6288,389,prior,11,1,16,4.0
6288,389,prior,11,1,16,4.0
6288,389,prior,11,1,16,4.0
6288,389,prior,11,1,16,4.0
6288,389,prior,11,1,16,4.0
6288,389,prior,11,1,16,4.0
6288,389,prior,11,1,16,4.0
6289,389,prior,12,0,15,13.0
6289,389,prior,12,0,15,13.0
6289,389,prior,12,0,15,13.0
6289,389,prior,12,0,15,13.0
6289,389,prior,12,0,15,13.0
6289,389,prior,12,0,15,13.0
6289,389,prior,12,0,15,13.0
6290,389,test,13,6,18,6.0
6290,389,test,13,6,18,6.0
6290,389,test,13,6,18,6.0
6290,389,test,13,6,18,6.0
6290,389,test,13,6,18,6.0
6290,389,test,13,6,18,6.0
6291,390,prior,1,2,17,
6291,390,prior,1,2,17,
6291,390,prior,1,2,17,
6291,390,prior,1,2,17,
6291,390,prior,1,2,17,
6291,390,prior,1,2,17,
6291,390,prior,1,2,17,
6291,390,prior,1,2,17,
6291,390,prior,1,2,17,
6292,390,prior,2,3,15,8.0
6292,390,prior,2,3,15,8.0
6292,390,prior,2,3,15,8.0
6292,390,prior,2,3,15,8.0
6293,390,prior,3,3,18,14.0
6293,390,prior,3,3,18,14.0
6293,390,prior,3,3,18,14.0
6293,390,prior,3,3,18,14.0
6293,390,prior,3,3,18,14.0
6293,390,prior,3,3,18,14.0
6293,390,prior,3,3,18,14.0
6293,390,prior,3,3,18,14.0
6293,390,prior,3,3,18,14.0
6293,390,prior,3,3,18,14.0
6293,390,prior,3,3,18,14.0
6293,390,prior,3,3,18,14.0
6294,390,prior,4,1,16,30.0
6294,390,prior,4,1,16,30.0
6294,390,prior,4,1,16,30.0
6294,390,prior,4,1,16,30.0
6294,390,prior,4,1,16,30.0
6294,390,prior,4,1,16,30.0
6294,390,prior,4,1,16,30.0
6295,390,prior,5,0,14,20.0
6296,390,prior,6,5,20,30.0
6296,390,prior,6,5,20,30.0
6296,390,prior,6,5,20,30.0
6296,390,prior,6,5,20,30.0
6296,390,prior,6,5,20,30.0
6296,390,prior,6,5,20,30.0
6296,390,prior,6,5,20,30.0
6297,390,prior,7,0,16,9.0
6297,390,prior,7,0,16,9.0
6297,390,prior,7,0,16,9.0
6297,390,prior,7,0,16,9.0
6297,390,prior,7,0,16,9.0
6297,390,prior,7,0,16,9.0
6297,390,prior,7,0,16,9.0
6297,390,prior,7,0,16,9.0
6298,390,prior,8,4,16,18.0
6298,390,prior,8,4,16,18.0
6298,390,prior,8,4,16,18.0
6298,390,prior,8,4,16,18.0
6298,390,prior,8,4,16,18.0
6298,390,prior,8,4,16,18.0
6298,390,prior,8,4,16,18.0
6298,390,prior,8,4,16,18.0
6298,390,prior,8,4,16,18.0
6298,390,prior,8,4,16,18.0
6298,390,prior,8,4,16,18.0
6298,390,prior,8,4,16,18.0
6299,390,prior,9,5,15,8.0
6299,390,prior,9,5,15,8.0
6299,390,prior,9,5,15,8.0
6299,390,prior,9,5,15,8.0
6299,390,prior,9,5,15,8.0
6299,390,prior,9,5,15,8.0
6299,390,prior,9,5,15,8.0
6299,390,prior,9,5,15,8.0
6299,390,prior,9,5,15,8.0
6299,390,prior,9,5,15,8.0
6300,390,prior,10,6,15,8.0
6300,390,prior,10,6,15,8.0
6300,390,prior,10,6,15,8.0
6300,390,prior,10,6,15,8.0
6300,390,prior,10,6,15,8.0
6300,390,prior,10,6,15,8.0
6300,390,prior,10,6,15,8.0
6300,390,prior,10,6,15,8.0
6300,390,prior,10,6,15,8.0
6300,390,prior,10,6,15,8.0
6300,390,prior,10,6,15,8.0
6300,390,prior,10,6,15,8.0
6300,390,prior,10,6,15,8.0
6300,390,prior,10,6,15,8.0
6301,390,prior,11,5,19,30.0
6301,390,prior,11,5,19,30.0
6301,390,prior,11,5,19,30.0
6301,390,prior,11,5,19,30.0
6301,390,prior,11,5,19,30.0
6301,390,prior,11,5,19,30.0
6301,390,prior,11,5,19,30.0
6301,390,prior,11,5,19,30.0
6301,390,prior,11,5,19,30.0
6301,390,prior,11,5,19,30.0
6302,390,prior,12,0,19,9.0
6302,390,prior,12,0,19,9.0
6302,390,prior,12,0,19,9.0
6303,390,prior,13,4,17,4.0
6303,390,prior,13,4,17,4.0
6304,390,prior,14,0,19,10.0
6304,390,prior,14,0,19,10.0
6304,390,prior,14,0,19,10.0
6304,390,prior,14,0,19,10.0
6304,390,prior,14,0,19,10.0
6304,390,prior,14,0,19,10.0
6304,390,prior,14,0,19,10.0
6304,390,prior,14,0,19,10.0
6304,390,prior,14,0,19,10.0
6305,390,prior,15,5,18,5.0
6305,390,prior,15,5,18,5.0
6305,390,prior,15,5,18,5.0
6305,390,prior,15,5,18,5.0
6305,390,prior,15,5,18,5.0
6306,390,prior,16,6,10,8.0
6306,390,prior,16,6,10,8.0
6306,390,prior,16,6,10,8.0
6306,390,prior,16,6,10,8.0
6306,390,prior,16,6,10,8.0
6306,390,prior,16,6,10,8.0
6306,390,prior,16,6,10,8.0
6306,390,prior,16,6,10,8.0
6306,390,prior,16,6,10,8.0
6306,390,prior,16,6,10,8.0
6306,390,prior,16,6,10,8.0
6306,390,prior,16,6,10,8.0
6306,390,prior,16,6,10,8.0
6306,390,prior,16,6,10,8.0
6306,390,prior,16,6,10,8.0
6306,390,prior,16,6,10,8.0
6306,390,prior,16,6,10,8.0
6306,390,prior,16,6,10,8.0
6306,390,prior,16,6,10,8.0
6306,390,prior,16,6,10,8.0
6306,390,prior,16,6,10,8.0
6307,390,prior,17,0,14,8.0
6307,390,prior,17,0,14,8.0
6307,390,prior,17,0,14,8.0
6307,390,prior,17,0,14,8.0
6307,390,prior,17,0,14,8.0
6307,390,prior,17,0,14,8.0
6307,390,prior,17,0,14,8.0
6307,390,prior,17,0,14,8.0
6307,390,prior,17,0,14,8.0
6307,390,prior,17,0,14,8.0
6307,390,prior,17,0,14,8.0
6307,390,prior,17,0,14,8.0
6307,390,prior,17,0,14,8.0
6308,390,prior,18,0,8,7.0
6308,390,prior,18,0,8,7.0
6308,390,prior,18,0,8,7.0
6308,390,prior,18,0,8,7.0
6308,390,prior,18,0,8,7.0
6308,390,prior,18,0,8,7.0
6309,390,prior,19,5,18,5.0
6309,390,prior,19,5,18,5.0
6309,390,prior,19,5,18,5.0
6309,390,prior,19,5,18,5.0
6310,390,prior,20,4,19,6.0
6310,390,prior,20,4,19,6.0
6310,390,prior,20,4,19,6.0
6310,390,prior,20,4,19,6.0
6310,390,prior,20,4,19,6.0
6310,390,prior,20,4,19,6.0
6310,390,prior,20,4,19,6.0
6311,390,prior,21,6,20,16.0
6311,390,prior,21,6,20,16.0
6311,390,prior,21,6,20,16.0
6311,390,prior,21,6,20,16.0
6311,390,prior,21,6,20,16.0
6311,390,prior,21,6,20,16.0
6311,390,prior,21,6,20,16.0
6311,390,prior,21,6,20,16.0
6311,390,prior,21,6,20,16.0
6311,390,prior,21,6,20,16.0
6311,390,prior,21,6,20,16.0
6311,390,prior,21,6,20,16.0
6311,390,prior,21,6,20,16.0
6311,390,prior,21,6,20,16.0
6311,390,prior,21,6,20,16.0
6311,390,prior,21,6,20,16.0
6312,390,prior,22,0,14,30.0
6312,390,prior,22,0,14,30.0
6312,390,prior,22,0,14,30.0
6312,390,prior,22,0,14,30.0
6312,390,prior,22,0,14,30.0
6312,390,prior,22,0,14,30.0
6312,390,prior,22,0,14,30.0
6312,390,prior,22,0,14,30.0
6314,391,prior,1,0,11,
6314,391,prior,1,0,11,
6314,391,prior,1,0,11,
6314,391,prior,1,0,11,
6314,391,prior,1,0,11,
6314,391,prior,1,0,11,
6314,391,prior,1,0,11,
6316,391,prior,3,2,11,9.0
6316,391,prior,3,2,11,9.0
6316,391,prior,3,2,11,9.0
6316,391,prior,3,2,11,9.0
6316,391,prior,3,2,11,9.0
6316,391,prior,3,2,11,9.0
6316,391,prior,3,2,11,9.0
6317,391,prior,4,2,0,7.0
6317,391,prior,4,2,0,7.0
6317,391,prior,4,2,0,7.0
6317,391,prior,4,2,0,7.0
6317,391,prior,4,2,0,7.0
6317,391,prior,4,2,0,7.0
6317,391,prior,4,2,0,7.0
6318,391,prior,5,0,9,19.0
6318,391,prior,5,0,9,19.0
6318,391,prior,5,0,9,19.0
6318,391,prior,5,0,9,19.0
6318,391,prior,5,0,9,19.0
6318,391,prior,5,0,9,19.0
6319,391,prior,6,0,10,7.0
6319,391,prior,6,0,10,7.0
6319,391,prior,6,0,10,7.0
6319,391,prior,6,0,10,7.0
6319,391,prior,6,0,10,7.0
6319,391,prior,6,0,10,7.0
6319,391,prior,6,0,10,7.0
6319,391,prior,6,0,10,7.0
6319,391,prior,6,0,10,7.0
6319,391,prior,6,0,10,7.0
6319,391,prior,6,0,10,7.0
6319,391,prior,6,0,10,7.0
6319,391,prior,6,0,10,7.0
6319,391,prior,6,0,10,7.0
6319,391,prior,6,0,10,7.0
6319,391,prior,6,0,10,7.0
6319,391,prior,6,0,10,7.0
6319,391,prior,6,0,10,7.0
6319,391,prior,6,0,10,7.0
6319,391,prior,6,0,10,7.0
6319,391,prior,6,0,10,7.0
6319,391,prior,6,0,10,7.0
6319,391,prior,6,0,10,7.0
6320,391,prior,7,3,8,10.0
6320,391,prior,7,3,8,10.0
6320,391,prior,7,3,8,10.0
6320,391,prior,7,3,8,10.0
6320,391,prior,7,3,8,10.0
6320,391,prior,7,3,8,10.0
6320,391,prior,7,3,8,10.0
6320,391,prior,7,3,8,10.0
6320,391,prior,7,3,8,10.0
6320,391,prior,7,3,8,10.0
6320,391,prior,7,3,8,10.0
6320,391,prior,7,3,8,10.0
6320,391,prior,7,3,8,10.0
6320,391,prior,7,3,8,10.0
6321,391,prior,8,3,19,7.0
6321,391,prior,8,3,19,7.0
6321,391,prior,8,3,19,7.0
6322,391,prior,9,2,20,6.0
6322,391,prior,9,2,20,6.0
6322,391,prior,9,2,20,6.0
6322,391,prior,9,2,20,6.0
6323,391,prior,10,5,7,3.0
6323,391,prior,10,5,7,3.0
6323,391,prior,10,5,7,3.0
6323,391,prior,10,5,7,3.0
6323,391,prior,10,5,7,3.0
6323,391,prior,10,5,7,3.0
6323,391,prior,10,5,7,3.0
6323,391,prior,10,5,7,3.0
6323,391,prior,10,5,7,3.0
6323,391,prior,10,5,7,3.0
6323,391,prior,10,5,7,3.0
6323,391,prior,10,5,7,3.0
6323,391,prior,10,5,7,3.0
6323,391,prior,10,5,7,3.0
6324,391,prior,11,0,16,2.0
6324,391,prior,11,0,16,2.0
6324,391,prior,11,0,16,2.0
6325,391,prior,12,2,18,9.0
6325,391,prior,12,2,18,9.0
6325,391,prior,12,2,18,9.0
6325,391,prior,12,2,18,9.0
6325,391,prior,12,2,18,9.0
6325,391,prior,12,2,18,9.0
6325,391,prior,12,2,18,9.0
6325,391,prior,12,2,18,9.0
6325,391,prior,12,2,18,9.0
6326,391,prior,13,6,14,4.0
6326,391,prior,13,6,14,4.0
6326,391,prior,13,6,14,4.0
6326,391,prior,13,6,14,4.0
6326,391,prior,13,6,14,4.0
6326,391,prior,13,6,14,4.0
6326,391,prior,13,6,14,4.0
6326,391,prior,13,6,14,4.0
6326,391,prior,13,6,14,4.0
6326,391,prior,13,6,14,4.0
6326,391,prior,13,6,14,4.0
6326,391,prior,13,6,14,4.0
6326,391,prior,13,6,14,4.0
6326,391,prior,13,6,14,4.0
6327,391,prior,14,6,10,7.0
6327,391,prior,14,6,10,7.0
6327,391,prior,14,6,10,7.0
6327,391,prior,14,6,10,7.0
6328,391,prior,15,5,15,6.0
6328,391,prior,15,5,15,6.0
6329,391,prior,16,1,18,3.0
6329,391,prior,16,1,18,3.0
6329,391,prior,16,1,18,3.0
6330,391,prior,17,0,14,6.0
6330,391,prior,17,0,14,6.0
6330,391,prior,17,0,14,6.0
6330,391,prior,17,0,14,6.0
6330,391,prior,17,0,14,6.0
6330,391,prior,17,0,14,6.0
6330,391,prior,17,0,14,6.0
6330,391,prior,17,0,14,6.0
6330,391,prior,17,0,14,6.0
6330,391,prior,17,0,14,6.0
6330,391,prior,17,0,14,6.0
6330,391,prior,17,0,14,6.0
6330,391,prior,17,0,14,6.0
6330,391,prior,17,0,14,6.0
6330,391,prior,17,0,14,6.0
6330,391,prior,17,0,14,6.0
6331,391,prior,18,4,16,4.0
6331,391,prior,18,4,16,4.0
6331,391,prior,18,4,16,4.0
6331,391,prior,18,4,16,4.0
6331,391,prior,18,4,16,4.0
6331,391,prior,18,4,16,4.0
6331,391,prior,18,4,16,4.0
6331,391,prior,18,4,16,4.0
6332,391,prior,19,2,15,5.0
6332,391,prior,19,2,15,5.0
6332,391,prior,19,2,15,5.0
6332,391,prior,19,2,15,5.0
6332,391,prior,19,2,15,5.0
6332,391,prior,19,2,15,5.0
6332,391,prior,19,2,15,5.0
6332,391,prior,19,2,15,5.0
6334,391,prior,21,1,17,4.0
6334,391,prior,21,1,17,4.0
6334,391,prior,21,1,17,4.0
6334,391,prior,21,1,17,4.0
6334,391,prior,21,1,17,4.0
6335,391,prior,22,0,17,6.0
6335,391,prior,22,0,17,6.0
6335,391,prior,22,0,17,6.0
6335,391,prior,22,0,17,6.0
6335,391,prior,22,0,17,6.0
6336,391,prior,23,0,17,14.0
6337,391,train,24,1,16,29.0
6337,391,train,24,1,16,29.0
6337,391,train,24,1,16,29.0
6337,391,train,24,1,16,29.0
6337,391,train,24,1,16,29.0
6337,391,train,24,1,16,29.0
6337,391,train,24,1,16,29.0
6337,391,train,24,1,16,29.0
6337,391,train,24,1,16,29.0
6337,391,train,24,1,16,29.0
6337,391,train,24,1,16,29.0
6337,391,train,24,1,16,29.0
6337,391,train,24,1,16,29.0
6337,391,train,24,1,16,29.0
6337,391,train,24,1,16,29.0
6338,392,prior,1,4,11,
6338,392,prior,1,4,11,
6338,392,prior,1,4,11,
6338,392,prior,1,4,11,
6338,392,prior,1,4,11,
6338,392,prior,1,4,11,
6338,392,prior,1,4,11,
6338,392,prior,1,4,11,
6338,392,prior,1,4,11,
6338,392,prior,1,4,11,
6338,392,prior,1,4,11,
6339,392,prior,2,4,13,21.0
6339,392,prior,2,4,13,21.0
6339,392,prior,2,4,13,21.0
6339,392,prior,2,4,13,21.0
6339,392,prior,2,4,13,21.0
6339,392,prior,2,4,13,21.0
6340,392,prior,3,4,15,7.0
6340,392,prior,3,4,15,7.0
6341,392,prior,4,2,12,26.0
6341,392,prior,4,2,12,26.0
6341,392,prior,4,2,12,26.0
6341,392,prior,4,2,12,26.0
6341,392,prior,4,2,12,26.0
6341,392,prior,4,2,12,26.0
6342,392,prior,5,6,10,11.0
6342,392,prior,5,6,10,11.0
6342,392,prior,5,6,10,11.0
6342,392,prior,5,6,10,11.0
6342,392,prior,5,6,10,11.0
6342,392,prior,5,6,10,11.0
6342,392,prior,5,6,10,11.0
6342,392,prior,5,6,10,11.0
6342,392,prior,5,6,10,11.0
6342,392,prior,5,6,10,11.0
6342,392,prior,5,6,10,11.0
6343,392,prior,6,4,20,5.0
6343,392,prior,6,4,20,5.0
6343,392,prior,6,4,20,5.0
6343,392,prior,6,4,20,5.0
6343,392,prior,6,4,20,5.0
6343,392,prior,6,4,20,5.0
6343,392,prior,6,4,20,5.0
6343,392,prior,6,4,20,5.0
6344,392,test,7,5,13,30.0
6344,392,test,7,5,13,30.0
6344,392,test,7,5,13,30.0
6345,393,prior,1,4,15,
6345,393,prior,1,4,15,
6345,393,prior,1,4,15,
6347,393,prior,3,6,11,19.0
6347,393,prior,3,6,11,19.0
6347,393,prior,3,6,11,19.0
6347,393,prior,3,6,11,19.0
6347,393,prior,3,6,11,19.0
6347,393,prior,3,6,11,19.0
6347,393,prior,3,6,11,19.0
6347,393,prior,3,6,11,19.0
6347,393,prior,3,6,11,19.0
6348,393,prior,4,6,16,21.0
6348,393,prior,4,6,16,21.0
6348,393,prior,4,6,16,21.0
6348,393,prior,4,6,16,21.0
6348,393,prior,4,6,16,21.0
6350,393,prior,6,1,9,14.0
6350,393,prior,6,1,9,14.0
6350,393,prior,6,1,9,14.0
6350,393,prior,6,1,9,14.0
6350,393,prior,6,1,9,14.0
6350,393,prior,6,1,9,14.0
6350,393,prior,6,1,9,14.0
6350,393,prior,6,1,9,14.0
6350,393,prior,6,1,9,14.0
6350,393,prior,6,1,9,14.0
6350,393,prior,6,1,9,14.0
6350,393,prior,6,1,9,14.0
6350,393,prior,6,1,9,14.0
6350,393,prior,6,1,9,14.0
6350,393,prior,6,1,9,14.0
6350,393,prior,6,1,9,14.0
6350,393,prior,6,1,9,14.0
6350,393,prior,6,1,9,14.0
6350,393,prior,6,1,9,14.0
6350,393,prior,6,1,9,14.0
6350,393,prior,6,1,9,14.0
6350,393,prior,6,1,9,14.0
6350,393,prior,6,1,9,14.0
6350,393,prior,6,1,9,14.0
6350,393,prior,6,1,9,14.0
6351,393,prior,7,6,9,12.0
6351,393,prior,7,6,9,12.0
6351,393,prior,7,6,9,12.0
6351,393,prior,7,6,9,12.0
6351,393,prior,7,6,9,12.0
6351,393,prior,7,6,9,12.0
6352,393,prior,8,4,10,12.0
6352,393,prior,8,4,10,12.0
6352,393,prior,8,4,10,12.0
6353,393,prior,9,2,16,30.0
6353,393,prior,9,2,16,30.0
6353,393,prior,9,2,16,30.0
6353,393,prior,9,2,16,30.0
6353,393,prior,9,2,16,30.0
6353,393,prior,9,2,16,30.0
6353,393,prior,9,2,16,30.0
6353,393,prior,9,2,16,30.0
6353,393,prior,9,2,16,30.0
6353,393,prior,9,2,16,30.0
6353,393,prior,9,2,16,30.0
6353,393,prior,9,2,16,30.0
6353,393,prior,9,2,16,30.0
6353,393,prior,9,2,16,30.0
6353,393,prior,9,2,16,30.0
6353,393,prior,9,2,16,30.0
6353,393,prior,9,2,16,30.0
6353,393,prior,9,2,16,30.0
6353,393,prior,9,2,16,30.0
6353,393,prior,9,2,16,30.0
6353,393,prior,9,2,16,30.0
6353,393,prior,9,2,16,30.0
6353,393,prior,9,2,16,30.0
6353,393,prior,9,2,16,30.0
6353,393,prior,9,2,16,30.0
6353,393,prior,9,2,16,30.0
6353,393,prior,9,2,16,30.0
6353,393,prior,9,2,16,30.0
